[2025-08-23 22:03:54.108] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:03:54.770] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:03:55.430] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"14qo3uypv7lmce0ewcvxe89w4"}}
[2025-08-23 22:22:39.507] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":203,"TS":"2025-08-23T17:52:36.752","TID":1,"PID":1,"M":22,"S":12,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":22.4,"Y":34.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["18.5"]},{"I":141,"V":["14"]},{"I":212,"V":["14.33341"]},{"I":213,"V":["4.422656"]},{"I":318,"V":["0.00000085"]}]}}}
[2025-08-23 22:22:40.136] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":204,"TS":"2025-08-23T17:52:39.120","TID":1,"PID":1,"M":22,"S":14,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":20.6,"Y":17.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.9"]},{"I":141,"V":["19.4"]},{"I":212,"V":["8.854226"]},{"I":213,"V":["0.1775705"]},{"I":318,"V":["0.00000252"]}]}}}
[2025-08-23 22:22:41.105] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":205,"TS":"2025-08-23T17:52:39.888","TID":1,"PID":1,"M":22,"S":15,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":28.9,"Y":19.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["17.7"]},{"I":141,"V":["11.6"]},{"I":212,"V":["12.90078"]},{"I":213,"V":["3.565295"]},{"I":318,"V":["0.00000079"]}]}}}
[2025-08-23 22:22:47.184] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":206,"TS":"2025-08-23T17:52:44.530","TID":1,"PID":1,"M":22,"S":19,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":22.8,"Y":7.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["63.1"]},{"I":141,"V":["11.6"]},{"I":212,"V":["42.4255"]},{"I":213,"V":["0.07218912"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.0001456"]}]}}}
[2025-08-23 22:22:47.635] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":207,"TS":"2025-08-23T17:52:46.961","TID":3,"PID":1,"M":22,"S":22,"PLID":224117,"PLUUID":"73xu8dfkmgivh8l71hkqfe6sp","PN":"V. Gy\u00f6keres","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":63.1,"Y":11.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 22:22:49.216] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":166,"TS":"2025-08-23T17:52:48.215","TID":12,"PID":1,"M":22,"S":23,"PLID":222694,"PLUUID":"b275i2lg3anqae5lv9gmrzmqx","PN":"P. Struijk","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":38.6,"Y":89.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38.6"]},{"I":141,"V":["89.9"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-23 22:22:49.418] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":167,"TS":"2025-08-23T17:52:48.880","TID":5,"PID":1,"M":22,"S":24,"PLID":222694,"PLUUID":"b275i2lg3anqae5lv9gmrzmqx","PN":"P. Struijk","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":33.6,"Y":101.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:22:57.810] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":208,"TS":"2025-08-23T17:52:47.873","TID":5,"PID":1,"M":22,"S":23,"PLID":224117,"PLUUID":"73xu8dfkmgivh8l71hkqfe6sp","PN":"V. Gy\u00f6keres","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":67.7,"Y":-1.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:23:02.601] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":209,"TS":"2025-08-23T17:52:57.473","TID":1,"PID":1,"M":22,"S":32,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":69.8,"Y":-0.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["54.1"]},{"I":141,"V":["8.5"]},{"I":212,"V":["17.65639"]},{"I":213,"V":["2.775285"]},{"I":318,"V":["0.00002766"]}]}}}
[2025-08-23 22:23:02.752] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":210,"TS":"2025-08-23T17:53:00.433","TID":1,"PID":1,"M":22,"S":35,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":53.7,"Y":11.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["57"]},{"I":141,"V":["26.1"]},{"I":212,"V":["10.25888"]},{"I":213,"V":["1.226264"]},{"I":318,"V":["0.00014965"]}]}}}
[2025-08-23 22:23:02.841] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":211,"TS":"2025-08-23T17:53:01.89","TID":1,"PID":1,"M":22,"S":36,"PLID":184029,"PLUUID":"b1lcxeihx8z6pfv1jef4j5jh1","PN":"M. \u00d8degaard","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":57,"Y":26.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["51.5"]},{"I":141,"V":["11.6"]},{"I":212,"V":["11.42673"]},{"I":213,"V":["4.182551"]},{"I":318,"V":["0.00005818"]}]}}}
[2025-08-23 22:23:06.288] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":212,"TS":"2025-08-23T17:53:04.209","TID":1,"PID":1,"M":22,"S":39,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":47.7,"Y":23.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.8"]},{"I":141,"V":["43.7"]},{"I":212,"V":["17.93149"]},{"I":213,"V":["2.263036"]},{"I":318,"V":["0.00001933"]}]}}}
[2025-08-23 22:23:10.902] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":213,"TS":"2025-08-23T17:53:05.986","TID":1,"PID":1,"M":22,"S":41,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":36.8,"Y":43.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["41.3"]},{"I":141,"V":["67.8"]},{"I":212,"V":["17.05556"]},{"I":213,"V":["1.290089"]},{"I":318,"V":["0.00002391"]}]}}}
[2025-08-23 22:23:13.267] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":214,"TS":"2025-08-23T17:53:10.545","TID":1,"PID":1,"M":22,"S":45,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":41.5,"Y":64.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.7"]},{"I":141,"V":["48.5"]},{"I":212,"V":["11.78029"]},{"I":213,"V":["4.366853"]},{"I":318,"V":["0.00001788"]}]}}}
[2025-08-23 22:23:14.689] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":215,"TS":"2025-08-23T17:53:12.914","TID":1,"PID":1,"M":22,"S":48,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":37.5,"Y":44.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.1"]},{"I":141,"V":["27"]},{"I":212,"V":["12.07661"]},{"I":213,"V":["4.940417"]},{"I":318,"V":["0.00001754"]}]}}}
[2025-08-23 22:23:15.683] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":216,"TS":"2025-08-23T17:53:14.434","TID":1,"PID":1,"M":22,"S":49,"PLID":445122,"PLUUID":"aqlakf0mo95rlktf6xdbaegh5","PN":"J. Timber","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":40.1,"Y":26.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.3"]},{"I":141,"V":["34.2"]},{"I":212,"V":["9.972619"]},{"I":213,"V":["0.5288973"]},{"I":318,"V":["0.00005204"]}]}}}
[2025-08-23 22:23:18.289] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":217,"TS":"2025-08-23T17:53:15.362","TID":1,"PID":1,"M":22,"S":50,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":48.2,"Y":34.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["63.3"]},{"I":141,"V":["2.3"]},{"I":212,"V":["26.86864"]},{"I":213,"V":["5.343563"]},{"I":318,"V":["0.00013148"]}]}}}
[2025-08-23 22:23:18.504] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":218,"TS":"2025-08-23T17:53:17.890","TID":61,"PID":1,"M":22,"S":53,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":63.4,"Y":2.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]}]}}}
[2025-08-23 22:23:20.513] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":219,"TS":"2025-08-23T17:53:20.99","TID":5,"PID":1,"M":22,"S":55,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":60.6,"Y":-1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:23:20.573] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":168,"TS":"2025-08-23T17:53:19.175","TID":5,"PID":1,"M":22,"S":54,"PLID":222694,"PLUUID":"b275i2lg3anqae5lv9gmrzmqx","PN":"P. Struijk","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":38.2,"Y":101.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:23:36.376] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":220,"TS":"2025-08-23T17:53:36.35","TID":11,"PID":1,"M":23,"S":11,"PLID":154561,"PLUUID":"4iijb6llnz28unsz4rirr3umt","PN":"David Raya","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":3.1,"Y":53.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":88,"V":["NULL"]}]}}}
[2025-08-23 22:23:38.976] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":169,"TS":"2025-08-23T17:53:36.984","TID":1,"PID":1,"M":23,"S":12,"PLID":243526,"PLUUID":"fij46jr9fq43444gr1y8tl9l","PN":"G. Gudmundsson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":37.7,"Y":101.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["37.4"]},{"I":141,"V":["87.9"]},{"I":212,"V":["9.457248"]},{"I":213,"V":["4.679075"]},{"I":318,"V":["0.0000022"]}]}}}
[2025-08-23 22:23:40.203] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":170,"TS":"2025-08-23T17:53:38.679","TID":1,"PID":1,"M":23,"S":13,"PLID":466525,"PLUUID":"az7owi5t4bclkamjsjuyxzv1l","PN":"A. Stach","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":37,"Y":87.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32.2"]},{"I":141,"V":["93.4"]},{"I":212,"V":["6.358064"]},{"I":213,"V":["2.486012"]},{"I":318,"V":["0.00000341"]}]}}}
[2025-08-23 22:23:42.586] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":171,"TS":"2025-08-23T17:53:39.880","TID":1,"PID":1,"M":23,"S":15,"PLID":243526,"PLUUID":"fij46jr9fq43444gr1y8tl9l","PN":"G. Gudmundsson","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":32.9,"Y":92.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["40.3"]},{"I":141,"V":["71.1"]},{"I":212,"V":["16.37663"]},{"I":213,"V":["5.206736"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 22:23:43.566] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":221,"TS":"2025-08-23T17:53:42.994","TID":1,"PID":1,"M":23,"S":18,"PLID":204480,"PLUUID":"6jgocc12bori2wygyu07c082x","PN":"D. Rice","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":60.5,"Y":18.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["68"]},{"I":141,"V":["24.1"]},{"I":212,"V":["8.66051"]},{"I":213,"V":["0.4291981"]}]}}}
[2025-08-23 22:23:45.399] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":172,"TS":"2025-08-23T17:53:43.751","TID":1,"PID":1,"M":23,"S":19,"PLID":486520,"PLUUID":"dr0kn3srxtg7nuw99gjoim7e1","PN":"I. Gruev","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":33.3,"Y":67.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["40.3"]},{"I":141,"V":["63.2"]},{"I":212,"V":["8.014793"]},{"I":213,"V":["5.873018"]},{"I":318,"V":["0.0000141"]}]}}}
[2025-08-23 22:23:46.797] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":173,"TS":"2025-08-23T17:53:45.128","TID":1,"PID":1,"M":23,"S":20,"PLID":248056,"PLUUID":"28ucbvor6b0yxreoieehudfc9","PN":"A. Tanaka","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":37.1,"Y":62.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["38.1"]},{"I":141,"V":["31.7"]},{"I":212,"V":["20.83447"]},{"I":213,"V":["4.762807"]}]}}}
[2025-08-23 22:23:50.576] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":222,"TS":"2025-08-23T17:53:47.187","TID":1,"PID":1,"M":23,"S":22,"PLID":466075,"PLUUID":"dhs8pujk55ewcis7y5alchu22","PN":"R. Calafiori","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":62.5,"Y":66.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["77.8"]},{"I":141,"V":["65.7"]},{"I":212,"V":["16.08571"]},{"I":213,"V":["6.232435"]},{"I":318,"V":["0.00472043"]}]}}}
[2025-08-23 22:23:50.795] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":223,"TS":"2025-08-23T17:53:50.228","TID":61,"PID":1,"M":23,"S":25,"PLID":224117,"PLUUID":"73xu8dfkmgivh8l71hkqfe6sp","PN":"V. Gy\u00f6keres","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":0,"X":78.5,"Y":64.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 22:23:52.173] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":174,"TS":"2025-08-23T17:53:50.984","TID":12,"PID":1,"M":23,"S":26,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":1,"X":11.4,"Y":26.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["11.4"]},{"I":141,"V":["26.2"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-23 22:23:52.380] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":175,"TS":"2025-08-23T17:53:51.808","TID":5,"PID":1,"M":23,"S":27,"PLID":214225,"PLUUID":"otan631zzfnq2sektkl3ywo9","PN":"J. Rodon","TEAMID":2,"TUUID":"48gk2hpqtsl6p9sx9kjhaydq4","O":0,"X":30.1,"Y":-1.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:23:53.181] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":224,"TS":"2025-08-23T17:53:51.667","TID":5,"PID":1,"M":23,"S":26,"PLID":224117,"PLUUID":"73xu8dfkmgivh8l71hkqfe6sp","PN":"V. Gy\u00f6keres","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":67.3,"Y":101.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:24:02.401] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":225,"TS":"2025-08-23T17:54:00.404","TID":1,"PID":1,"M":23,"S":35,"PLID":466075,"PLUUID":"dhs8pujk55ewcis7y5alchu22","PN":"R. Calafiori","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":71,"Y":101.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["59.4"]},{"I":141,"V":["94.8"]},{"I":212,"V":["13.02819"]},{"I":213,"V":["3.504424"]},{"I":318,"V":["0.00003382"]}]}}}
[2025-08-23 22:24:05.599] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":226,"TS":"2025-08-23T17:54:01.987","TID":1,"PID":1,"M":23,"S":37,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":59.4,"Y":94.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["54.6"]},{"I":141,"V":["86.3"]},{"I":212,"V":["7.668768"]},{"I":213,"V":["3.995276"]},{"I":318,"V":["0.0000725"]}]}}}
[2025-08-23 22:24:10.525] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":227,"TS":"2025-08-23T17:54:05.347","TID":1,"PID":1,"M":23,"S":40,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":58.8,"Y":81.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["63.3"]},{"I":141,"V":["91.7"]},{"I":212,"V":["8.39248"]},{"I":213,"V":["0.9727802"]},{"I":318,"V":["0.00015322"]}]}}}
[2025-08-23 22:24:12.107] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":228,"TS":"2025-08-23T17:54:10.211","TID":1,"PID":1,"M":23,"S":45,"PLID":481655,"PLUUID":"80aqmv4ht6rs1812qrr5j8kix","PN":"Mart\u00edn Zubimendi","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":64.3,"Y":85.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["59.1"]},{"I":141,"V":["75"]},{"I":212,"V":["8.773883"]},{"I":213,"V":["4.040709"]},{"I":318,"V":["0.00022815"]}]}}}
[2025-08-23 22:24:14.904] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":229,"TS":"2025-08-23T17:54:11.716","TID":1,"PID":1,"M":23,"S":47,"PLID":226597,"PLUUID":"8libvn3hxypz8x7gm4mr7kj55","PN":"Gabriel Magalh\u00e3es","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":59.8,"Y":74.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["58.7"]},{"I":141,"V":["48.4"]},{"I":212,"V":["17.78554"]},{"I":213,"V":["4.647403"]},{"I":318,"V":["0.00040428"]}]}}}
[2025-08-23 22:24:20.916] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":230,"TS":"2025-08-23T17:54:14.612","TID":1,"PID":1,"M":23,"S":49,"PLID":462424,"PLUUID":"65rqu55qbzswixgqw2efna06i","PN":"W. Saliba","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":63.2,"Y":38.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["77.3"]},{"I":141,"V":["3.7"]},{"I":212,"V":["27.79847"]},{"I":213,"V":["5.274039"]},{"I":318,"V":["0.00061662"]}]}}}
[2025-08-23 22:24:23.143] [POEM] {"data":{"OID":2561906,"UUID":"14qo3uypv7lmce0ewcvxe89w4","POEM":{"EVID":231,"TS":"2025-08-23T17:54:20.676","TID":1,"PID":1,"M":23,"S":55,"PLID":223340,"PLUUID":"8tc7dcuwdeqbjgt7vw5p38xgq","PN":"B. Saka","TEAMID":3,"TUUID":"4dsgumo7d4zupm2ugsvm4zm4d","O":1,"X":81.6,"Y":8.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["71.5"]},{"I":141,"V":["21.9"]},{"I":212,"V":["13.93772"]},{"I":213,"V":["2.435472"]},{"I":318,"V":["0.00106374"]}]}}}
