[2025-08-23 22:14:37.940] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 22:14:38.606] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 22:14:39.256] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cj1crau6yj93nnyk80lzjpes4"}}
[2025-08-23 22:25:25.269] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":211,"TS":"2025-08-23T17:55:23.500","TID":1,"PID":1,"M":21,"S":20,"PLID":445733,"PLUUID":"2um03dny7h3sdvehq3bygd1t6","PN":"M. Frendrup","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":39,"Y":50,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["46.2"]},{"I":141,"V":["40.9"]},{"I":212,"V":["9.769593"]},{"I":213,"V":["5.597254"]},{"I":318,"V":["0.00005337"]}]}}}
[2025-08-23 22:25:28.507] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":212,"TS":"2025-08-23T17:55:24.797","TID":1,"PID":1,"M":21,"S":21,"PLID":83289,"PLUUID":"65jv6v3qujiijivadpijzpr6d","PN":"N. Stanciu","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":46.9,"Y":41.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["46.1"]},{"I":141,"V":["54.9"]},{"I":212,"V":["9.353794"]},{"I":213,"V":["1.660721"]},{"I":318,"V":["0.00004749"]}]}}}
[2025-08-23 22:25:32.071] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":213,"TS":"2025-08-23T17:55:28.140","TID":1,"PID":1,"M":21,"S":24,"PLID":445733,"PLUUID":"2um03dny7h3sdvehq3bygd1t6","PN":"M. Frendrup","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":55,"Y":69,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["83.3"]},{"I":141,"V":["93.6"]},{"I":212,"V":["34.09996"]},{"I":213,"V":["0.5127297"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.0009568"]}]}}}
[2025-08-23 22:25:33.694] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":214,"TS":"2025-08-23T17:55:31.812","TID":1,"PID":1,"M":21,"S":28,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":87,"Y":93,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["89.1"]},{"I":141,"V":["47"]},{"I":212,"V":["31.35762"]},{"I":213,"V":["4.782765"]}]}}}
[2025-08-23 22:25:36.316] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":197,"TS":"2025-08-23T17:55:33.384","TID":12,"PID":1,"M":21,"S":30,"PLID":647210,"PLUUID":"dfsb8uzowi737si30le6gjaxg","PN":"Tiago Gabriel","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":11.1,"Y":52.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.8"]},{"I":141,"V":["38.8"]},{"I":212,"V":["21.70389"]},{"I":213,"V":["5.843009"]}]}}}
[2025-08-23 22:25:37.497] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":198,"TS":"2025-08-23T17:55:37.223","TID":49,"PID":1,"M":21,"S":33,"PLID":215047,"PLUUID":"7pg1pu4ptby6hi0rp29hv4jxl","PN":"L. Coulibaly","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":31.7,"Y":39.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 22:25:38.509] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":199,"TS":"2025-08-23T17:55:37.399","TID":1,"PID":1,"M":21,"S":34,"PLID":215047,"PLUUID":"7pg1pu4ptby6hi0rp29hv4jxl","PN":"L. Coulibaly","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":32,"Y":39.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.0"]},{"I":141,"V":["32.0"]},{"I":212,"V":["6.399186"]},{"I":213,"V":["3.99644"]},{"I":318,"V":["0.00000391"]}]}}}
[2025-08-23 22:25:41.338] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":200,"TS":"2025-08-23T17:55:38.135","TID":1,"PID":1,"M":21,"S":34,"PLID":227386,"PLUUID":"c4kxfrbrfedilykhbyak3e579","PN":"Y. Ramadani","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":27.3,"Y":31.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["39.1"]},{"I":141,"V":["26.0"]},{"I":212,"V":["12.98212"]},{"I":213,"V":["5.979997"]},{"I":318,"V":["0.0000128"]}]}}}
[2025-08-23 22:25:43.372] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":201,"TS":"2025-08-23T17:55:41.17","TID":1,"PID":1,"M":21,"S":37,"PLID":215047,"PLUUID":"7pg1pu4ptby6hi0rp29hv4jxl","PN":"L. Coulibaly","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":52.5,"Y":18.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["59.1"]},{"I":141,"V":["5.8"]},{"I":212,"V":["11.01978"]},{"I":213,"V":["5.392487"]},{"I":318,"V":["0.00008735"]}]}}}
[2025-08-23 22:25:43.733] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":202,"TS":"2025-08-23T17:55:43.47","TID":3,"PID":1,"M":21,"S":39,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":59.5,"Y":5.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 22:25:46.750] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":203,"TS":"2025-08-23T17:55:46.488","TID":86,"PID":1,"M":21,"S":43,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":43.4,"Y":3.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 22:25:46.952] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":215,"TS":"2025-08-23T17:55:42.499","TID":7,"PID":1,"M":21,"S":39,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":46.3,"Y":91.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 22:25:47.146] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":216,"TS":"2025-08-23T17:55:46.639","TID":86,"PID":1,"M":21,"S":43,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":62,"Y":96.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-23 22:26:01.102] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":204,"TS":"2025-08-23T17:56:00.744","TID":78,"PID":1,"M":21,"S":57,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":39.9,"Y":2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 22:26:02.748] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":204,"TS":"2025-08-23T17:56:00.744","TID":17,"PID":1,"M":21,"S":57,"PLID":440272,"PLUUID":"cntcffa67r95rbcf1154r92zu","PN":"L. Banda","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":39.9,"Y":2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":31,"V":["NULL"]},{"I":393,"V":["NULL"]},{"I":13,"V":["243"]},{"I":55,"V":["203"]},{"I":368,"V":["aysneuxe141flepggdlt1klu"]}]}}}
[2025-08-23 22:26:32.607] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":217,"TS":"2025-08-23T17:56:31.195","TID":1,"PID":1,"M":22,"S":27,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":59.5,"Y":94.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["56.7"]},{"I":141,"V":["73.8"]},{"I":212,"V":["14.51291"]},{"I":213,"V":["4.508399"]},{"I":318,"V":["0.00019937"]}]}}}
[2025-08-23 22:26:34.420] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":218,"TS":"2025-08-23T17:56:32.273","TID":1,"PID":1,"M":22,"S":28,"PLID":445733,"PLUUID":"2um03dny7h3sdvehq3bygd1t6","PN":"M. Frendrup","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":56.1,"Y":73,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.9"]},{"I":141,"V":["49.4"]},{"I":212,"V":["25.7675"]},{"I":213,"V":["3.813909"]},{"I":318,"V":["0.00002986"]}]}}}
[2025-08-23 22:26:38.015] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":219,"TS":"2025-08-23T17:56:34.86","TID":1,"PID":1,"M":22,"S":30,"PLID":624931,"PLUUID":"1lxfpn0wmr895me9xbzcfnh90","PN":"A. Marcandalli","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":36.4,"Y":49.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.6"]},{"I":141,"V":["73.6"]},{"I":212,"V":["16.13788"]},{"I":213,"V":["1.622871"]},{"I":318,"V":["0.00001145"]}]}}}
[2025-08-23 22:26:39.619] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":220,"TS":"2025-08-23T17:56:37.679","TID":1,"PID":1,"M":22,"S":34,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":34.5,"Y":75.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38.3"]},{"I":141,"V":["94.8"]},{"I":212,"V":["13.58706"]},{"I":213,"V":["1.272741"]},{"I":318,"V":["0.00000754"]}]}}}
[2025-08-23 22:26:42.428] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":221,"TS":"2025-08-23T17:56:39.335","TID":1,"PID":1,"M":22,"S":35,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":38.3,"Y":94.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["30.3"]},{"I":141,"V":["75.3"]},{"I":212,"V":["15.69674"]},{"I":213,"V":["4.147712"]},{"I":318,"V":["0.00000532"]}]}}}
[2025-08-23 22:26:44.029] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":222,"TS":"2025-08-23T17:56:42.148","TID":1,"PID":1,"M":22,"S":38,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":30.1,"Y":72.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32"]},{"I":141,"V":["65.1"]},{"I":212,"V":["5.286856"]},{"I":213,"V":["5.099323"]},{"I":318,"V":["0.00000591"]}]}}}
[2025-08-23 22:26:50.298] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":223,"TS":"2025-08-23T17:56:43.788","TID":1,"PID":1,"M":22,"S":40,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":29.9,"Y":63.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.1"]},{"I":141,"V":["55.2"]},{"I":212,"V":["23.59193"]},{"I":213,"V":["3.38614"]},{"I":318,"V":["0.00000056"]}]}}}
[2025-08-23 22:26:53.309] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":224,"TS":"2025-08-23T17:56:49.913","TID":1,"PID":1,"M":22,"S":46,"PLID":87968,"PLUUID":"9dc7uictce9dq0tbphn74qz85","PN":"N. Leali","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":9.2,"Y":53.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["9.7"]},{"I":141,"V":["71.8"]},{"I":212,"V":["12.31919"]},{"I":213,"V":["1.528167"]},{"I":318,"V":["0.00000031"]}]}}}
[2025-08-23 22:26:55.018] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":225,"TS":"2025-08-23T17:56:52.975","TID":1,"PID":1,"M":22,"S":49,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":12,"Y":76.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23"]},{"I":141,"V":["95.7"]},{"I":212,"V":["17.33"]},{"I":213,"V":["0.8413267"]},{"I":318,"V":["0.00000095"]}]}}}
[2025-08-23 22:26:56.797] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":226,"TS":"2025-08-23T17:56:54.632","TID":1,"PID":1,"M":22,"S":51,"PLID":234369,"PLUUID":"eh9sh9aa10zrp80l6e4l0c7h1","PN":"Aar\u00f3n Mart\u00edn","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":23,"Y":95.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.8"]},{"I":141,"V":["83.3"]},{"I":212,"V":["17.19647"]},{"I":213,"V":["3.663162"]},{"I":318,"V":["0.00000031"]}]}}}
[2025-08-23 22:26:59.998] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":227,"TS":"2025-08-23T17:56:56.600","TID":1,"PID":1,"M":22,"S":53,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":8.5,"Y":83.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["14"]},{"I":141,"V":["71.1"]},{"I":212,"V":["10.22004"]},{"I":213,"V":["5.312902"]},{"I":318,"V":["0.00000046"]}]}}}
[2025-08-23 22:27:02.323] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":228,"TS":"2025-08-23T17:56:59.647","TID":1,"PID":1,"M":22,"S":56,"PLID":588118,"PLUUID":"7xdhy2xi9mrhzjn6aiatd9ono","PN":"P. Masini","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":10.9,"Y":75.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["10"]},{"I":141,"V":["95.1"]},{"I":212,"V":["13.29363"]},{"I":213,"V":["1.641943"]},{"I":318,"V":["0.00000022"]}]}}}
[2025-08-23 22:27:08.111] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":229,"TS":"2025-08-23T17:57:01.975","TID":1,"PID":1,"M":22,"S":58,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":11.5,"Y":95.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["34.8"]},{"I":141,"V":["101.3"]},{"I":212,"V":["24.77014"]},{"I":213,"V":["0.1571245"]}]}}}
[2025-08-23 22:27:08.250] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":230,"TS":"2025-08-23T17:57:07.741","TID":5,"PID":1,"M":23,"S":4,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":34.8,"Y":101.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:27:18.575] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":205,"TS":"2025-08-23T17:57:05.176","TID":5,"PID":1,"M":23,"S":1,"PLID":503566,"PLUUID":"1lisq580zw4yfk6id6f1dwr56","PN":"Danilo Veiga","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":70.3,"Y":-1.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-23 22:27:19.796] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":206,"TS":"2025-08-23T17:57:18.328","TID":1,"PID":1,"M":23,"S":14,"PLID":503566,"PLUUID":"1lisq580zw4yfk6id6f1dwr56","PN":"Danilo Veiga","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":80.6,"Y":-1.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["76.3"]},{"I":141,"V":["5.5"]},{"I":212,"V":["6.660033"]},{"I":213,"V":["2.315732"]},{"I":318,"V":["0.00015567"]}]}}}
[2025-08-23 22:27:20.172] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":207,"TS":"2025-08-23T17:57:19.752","TID":62,"PID":1,"M":23,"S":16,"PLID":0,"PLUUID":"9n01jv4ax6oajlez2q16u23v8","PN":"F. Conti","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":50,"Y":50,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 22:27:22.166] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":208,"TS":"2025-08-23T17:57:20.663","TID":1,"PID":1,"M":23,"S":17,"PLID":503566,"PLUUID":"1lisq580zw4yfk6id6f1dwr56","PN":"Danilo Veiga","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":62.5,"Y":3.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["52.8"]},{"I":141,"V":["16.9"]},{"I":212,"V":["13.71155"]},{"I":213,"V":["2.408046"]},{"I":318,"V":["0.0000825"]}]}}}
[2025-08-23 22:27:24.737] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":209,"TS":"2025-08-23T17:57:21.878","TID":1,"PID":1,"M":23,"S":18,"PLID":520242,"PLUUID":"6udrxynn6611j9tjm258iu80k","PN":"Kialonda Gaspar","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":53.9,"Y":22.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["48.3"]},{"I":141,"V":["56.4"]},{"I":212,"V":["23.92191"]},{"I":213,"V":["1.819141"]},{"I":318,"V":["0.00010533"]}]}}}
[2025-08-23 22:27:26.440] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":210,"TS":"2025-08-23T17:57:24.375","TID":1,"PID":1,"M":23,"S":21,"PLID":647210,"PLUUID":"dfsb8uzowi737si30le6gjaxg","PN":"Tiago Gabriel","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":53.6,"Y":56.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["54.9"]},{"I":141,"V":["44.0"]},{"I":212,"V":["8.474651"]},{"I":213,"V":["4.874162"]},{"I":318,"V":["0.00020046"]}]}}}
[2025-08-23 22:27:32.901] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":211,"TS":"2025-08-23T17:57:26.55","TID":1,"PID":1,"M":23,"S":22,"PLID":227386,"PLUUID":"c4kxfrbrfedilykhbyak3e579","PN":"Y. Ramadani","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":1,"X":51.2,"Y":43.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["35.0"]},{"I":141,"V":["3.2"]},{"I":212,"V":["32.19623"]},{"I":213,"V":["4.155765"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00001076"]}]}}}
[2025-08-23 22:27:33.689] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":212,"TS":"2025-08-23T17:57:32.616","TID":1,"PID":1,"M":23,"S":29,"PLID":520242,"PLUUID":"6udrxynn6611j9tjm258iu80k","PN":"Kialonda Gaspar","TEAMID":130,"TUUID":"bi1fxjrncd0ram0oi7ja1jyuo","O":0,"X":35.2,"Y":3.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["87.7"]},{"I":141,"V":["28.0"]},{"I":212,"V":["57.66679"]},{"I":213,"V":["0.2980094"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 22:27:35.304] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":231,"TS":"2025-08-23T17:57:35.32","TID":52,"PID":1,"M":23,"S":31,"PLID":87968,"PLUUID":"9dc7uictce9dq0tbphn74qz85","PN":"N. Leali","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":0,"X":10.1,"Y":70.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-23 22:27:38.572] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":232,"TS":"2025-08-23T17:57:35.860","TID":1,"PID":1,"M":23,"S":32,"PLID":87968,"PLUUID":"9dc7uictce9dq0tbphn74qz85","PN":"N. Leali","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":10.7,"Y":69.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":123,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["20.9"]},{"I":141,"V":["75"]},{"I":212,"V":["11.43679"]},{"I":213,"V":["0.3584227"]},{"I":318,"V":["0.00000106"]}]}}}
[2025-08-23 22:27:42.127] [POEM] {"data":{"OID":2558511,"UUID":"cj1crau6yj93nnyk80lzjpes4","POEM":{"EVID":233,"TS":"2025-08-23T17:57:38.298","TID":1,"PID":1,"M":23,"S":34,"PLID":431026,"PLUUID":"7ojvhhfvbtbn60sc50y4l2ctm","PN":"J. V\u00e1squez","TEAMID":990,"TUUID":"4kumqzwifv478caxed8zywlh3","O":1,"X":22.2,"Y":74.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.8"]},{"I":141,"V":["62.6"]},{"I":212,"V":["11.31658"]},{"I":213,"V":["5.495038"]},{"I":318,"V":["0.00000437"]}]}}}
