[2025-08-17 21:01:28.187] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 21:01:28.910] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 21:01:29.626] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74h5os2atpg4gkrdbrss9gefo"}}
[2025-08-17 21:25:58.928] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":392,"TS":"2025-08-17T16:55:55.541","TID":1,"PID":1,"M":40,"S":45,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":44.9,"Y":79.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["65.1"]},{"I":141,"V":["96.2"]},{"I":212,"V":["24.1557"]},{"I":213,"V":["0.4990163"]},{"I":318,"V":["0.00017491"]}]}}}
[2025-08-17 21:26:00.983] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":393,"TS":"2025-08-17T16:55:59.365","TID":1,"PID":1,"M":40,"S":49,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":65.3,"Y":96.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["57.6"]},{"I":141,"V":["83.3"]},{"I":212,"V":["12.23273"]},{"I":213,"V":["3.990329"]},{"I":318,"V":["0.00016665"]}]}}}
[2025-08-17 21:26:06.271] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":394,"TS":"2025-08-17T16:56:01.381","TID":1,"PID":1,"M":40,"S":51,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":56.3,"Y":79.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.2"]},{"I":141,"V":["60.8"]},{"I":212,"V":["17.40016"]},{"I":213,"V":["3.97842"]},{"I":318,"V":["0.00007547"]}]}}}
[2025-08-17 21:26:08.743] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":395,"TS":"2025-08-17T16:56:06.678","TID":1,"PID":1,"M":40,"S":56,"PLID":606371,"PLUUID":"5wsz3usdkj01snq28pzpiwb2s","PN":"A. Avom","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":55.8,"Y":45.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.8"]},{"I":141,"V":["55.4"]},{"I":212,"V":["11.48553"]},{"I":213,"V":["0.6045204"]},{"I":318,"V":["0.00099831"]}]}}}
[2025-08-17 21:26:10.100] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":396,"TS":"2025-08-17T16:56:09.269","TID":1,"PID":1,"M":40,"S":59,"PLID":551976,"PLUUID":"5xswuoacpzuco82mmu00gjyms","PN":"P. Pagis","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":64.3,"Y":53.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["60.5"]},{"I":141,"V":["47.6"]},{"I":212,"V":["5.706707"]},{"I":213,"V":["3.938143"]},{"I":318,"V":["0.00063984"]}]}}}
[2025-08-17 21:26:10.214] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":360,"TS":"2025-08-17T16:56:10.574","TID":45,"PID":1,"M":41,"S":0,"PLID":545272,"PLUUID":"4sjs5ktvkun9g96w6h5a39puc","PN":"K. Danois","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":35.9,"Y":40.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 21:26:10.703] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":397,"TS":"2025-08-17T16:56:10.534","TID":1,"PID":1,"M":41,"S":0,"PLID":606371,"PLUUID":"5wsz3usdkj01snq28pzpiwb2s","PN":"A. Avom","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":60.5,"Y":47.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["58.3"]},{"I":141,"V":["54.5"]},{"I":212,"V":["5.229815"]},{"I":213,"V":["2.028287"]},{"I":318,"V":["0.00042253"]}]}}}
[2025-08-17 21:26:12.141] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":398,"TS":"2025-08-17T16:56:11.222","TID":1,"PID":1,"M":41,"S":1,"PLID":551976,"PLUUID":"5xswuoacpzuco82mmu00gjyms","PN":"P. Pagis","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":58.3,"Y":54.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["61.4"]},{"I":141,"V":["47.9"]},{"I":212,"V":["5.544111"]},{"I":213,"V":["5.339872"]},{"I":318,"V":["0.00061359"]}]}}}
[2025-08-17 21:26:12.692] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":399,"TS":"2025-08-17T16:56:12.629","TID":1,"PID":1,"M":41,"S":2,"PLID":606371,"PLUUID":"5wsz3usdkj01snq28pzpiwb2s","PN":"A. Avom","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":64.4,"Y":41.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["89.7"]},{"I":141,"V":["38.0"]},{"I":212,"V":["26.69038"]},{"I":213,"V":["6.18622"]}]}}}
[2025-08-17 21:26:14.687] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":361,"TS":"2025-08-17T16:56:15.207","TID":52,"PID":1,"M":41,"S":5,"PLID":103116,"PLUUID":"cglp4k40r1t672m7j0eb5ktsl","PN":"D. L\u00e9on","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":14.7,"Y":58.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-17 21:26:17.450] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":362,"TS":"2025-08-17T16:56:15.887","TID":1,"PID":1,"M":41,"S":6,"PLID":103116,"PLUUID":"cglp4k40r1t672m7j0eb5ktsl","PN":"D. L\u00e9on","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":15.5,"Y":59.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":123,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["21.3"]},{"I":141,"V":["80.3"]},{"I":212,"V":["15.14993"]},{"I":213,"V":["1.157116"]},{"I":318,"V":["0.00000144"]}]}}}
[2025-08-17 21:26:19.412] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":363,"TS":"2025-08-17T16:56:17.823","TID":1,"PID":1,"M":41,"S":8,"PLID":229670,"PLUUID":"512mx8ixg85cbefyan94g82y1","PN":"G. Mensah","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":23,"Y":79.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["27.1"]},{"I":141,"V":["59.3"]},{"I":212,"V":["14.58961"]},{"I":213,"V":["5.011921"]},{"I":318,"V":["0.0000041"]}]}}}
[2025-08-17 21:26:20.019] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":364,"TS":"2025-08-17T16:56:19.863","TID":1,"PID":1,"M":41,"S":10,"PLID":545272,"PLUUID":"4sjs5ktvkun9g96w6h5a39puc","PN":"K. Danois","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":27.1,"Y":59.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.1"]},{"I":141,"V":["49.9"]},{"I":212,"V":["10.47366"]},{"I":213,"V":["3.781733"]},{"I":318,"V":["0.00000178"]}]}}}
[2025-08-17 21:26:23.044] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":365,"TS":"2025-08-17T16:56:21.871","TID":1,"PID":1,"M":41,"S":12,"PLID":208973,"PLUUID":"a1oi2uvchhnwi4kqw9npdp0q1","PN":"F. Sierralta","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":19.5,"Y":49.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.8"]},{"I":141,"V":["30.8"]},{"I":212,"V":["12.99182"]},{"I":213,"V":["4.736638"]},{"I":318,"V":["0.00000152"]}]}}}
[2025-08-17 21:26:28.357] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":366,"TS":"2025-08-17T16:56:23.479","TID":1,"PID":1,"M":41,"S":13,"PLID":199056,"PLUUID":"bty8qu3hdcfdb3mlr9i70qga1","PN":"G. Osho","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":19.7,"Y":30.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.1"]},{"I":141,"V":["3.2"]},{"I":212,"V":["20.49133"]},{"I":213,"V":["5.157354"]},{"I":318,"V":["0.00000238"]}]}}}
[2025-08-17 21:26:29.952] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":367,"TS":"2025-08-17T16:56:28.887","TID":1,"PID":1,"M":41,"S":19,"PLID":519343,"PLUUID":"1ho9nox6j8s5cxd1kxjspsrca","PN":"M. Senaya","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":27.6,"Y":4.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.8"]},{"I":141,"V":["23"]},{"I":212,"V":["13.06802"]},{"I":213,"V":["1.881076"]},{"I":318,"V":["0.00000224"]}]}}}
[2025-08-17 21:26:33.707] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":368,"TS":"2025-08-17T16:56:30.447","TID":1,"PID":1,"M":41,"S":20,"PLID":199056,"PLUUID":"bty8qu3hdcfdb3mlr9i70qga1","PN":"G. Osho","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":23.7,"Y":24.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26"]},{"I":141,"V":["68.7"]},{"I":212,"V":["30.35622"]},{"I":213,"V":["1.491157"]},{"I":318,"V":["0.00000449"]}]}}}
[2025-08-17 21:26:40.628] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":369,"TS":"2025-08-17T16:56:34.55","TID":1,"PID":1,"M":41,"S":24,"PLID":208973,"PLUUID":"a1oi2uvchhnwi4kqw9npdp0q1","PN":"F. Sierralta","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":26.4,"Y":67.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.5"]},{"I":141,"V":["94.8"]},{"I":212,"V":["23.90451"]},{"I":213,"V":["0.9028957"]},{"I":318,"V":["0.00001162"]}]}}}
[2025-08-17 21:26:41.211] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":235,"TS":"2025-08-17T16:38:52.965","TID":13,"PID":1,"M":23,"S":43,"PLID":250182,"PLUUID":"92x4ssmd4sq2upjn0dyws5wq1","PN":"A. Tosin","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":85,"Y":48.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":23,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":84,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["234"]},{"I":368,"V":["5djxey55ai9sby66soxj7fqx2"]},{"I":102,"V":["43.9"]},{"I":103,"V":["13.8888888888889"]},{"I":214,"V":["NULL"]},{"I":89,"V":["NULL"]},{"I":321,"V":["0.5378"]},{"I":327,"V":["1"]},{"I":326,"V":["2"]},{"I":230,"V":["11.7596153846154"]},{"I":231,"V":["51.2638888888889"]}]}}}
[2025-08-17 21:26:48.893] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":370,"TS":"2025-08-17T16:56:41.136","TID":1,"PID":1,"M":41,"S":31,"PLID":584863,"PLUUID":"2173tp0hk6gsx2o46hx4h5mju","PN":"C. Akpa","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":50.4,"Y":95.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["73.4"]},{"I":141,"V":["78.5"]},{"I":212,"V":["26.74488"]},{"I":213,"V":["5.839036"]},{"I":318,"V":["0.00116348"]}]}}}
[2025-08-17 21:26:49.096] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":371,"TS":"2025-08-17T16:56:49.313","TID":50,"PID":1,"M":41,"S":39,"PLID":445970,"PLUUID":"aujgya83jg4eylvm7hjjbbasq","PN":"L. Sinayoko","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":73.2,"Y":78.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 21:26:49.682] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":400,"TS":"2025-08-17T16:56:44.871","TID":7,"PID":1,"M":41,"S":35,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":34.6,"Y":19.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 21:26:49.889] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":401,"TS":"2025-08-17T16:56:50.199","TID":49,"PID":1,"M":41,"S":40,"PLID":547430,"PLUUID":"blsn3vd9ixyrtiiw3t023cuwa","PN":"J. Mvuka","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":24.1,"Y":7.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-17 21:27:09.729] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":372,"TS":"2025-08-17T16:57:10.193","TID":50,"PID":1,"M":42,"S":0,"PLID":445970,"PLUUID":"aujgya83jg4eylvm7hjjbbasq","PN":"L. Sinayoko","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":0,"X":65.1,"Y":73.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 21:27:14.623] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":402,"TS":"2025-08-17T16:56:44.727","TID":7,"PID":1,"M":41,"S":34,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":27,"Y":18.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 21:27:17.239] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":373,"TS":"2025-08-17T16:57:17.559","TID":27,"PID":1,"M":42,"S":7,"PLID":0,"PLUUID":"6sp9r67d1qbx0r7c1xxc6s9g5","PN":"C. P\u00e9lissier","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":68.7,"Y":74.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-17 21:27:17.634] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":374,"TS":"2025-08-17T16:57:17.903","TID":28,"PID":1,"M":42,"S":8,"PLID":0,"PLUUID":"6sp9r67d1qbx0r7c1xxc6s9g5","PN":"C. P\u00e9lissier","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":68.7,"Y":74.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":55,"V":["373"]},{"I":368,"V":["8551ilevpgqdgakppw1zaxzdm"]}]}}}
[2025-08-17 21:27:18.629] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":375,"TS":"2025-08-17T16:57:19.129","TID":68,"PID":1,"M":42,"S":9,"PLID":0,"PLUUID":"6sp9r67d1qbx0r7c1xxc6s9g5","PN":"C. P\u00e9lissier","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":68.7,"Y":74.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-17 21:27:20.245] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":403,"TS":"2025-08-17T16:57:18.722","TID":27,"PID":1,"M":42,"S":8,"PLID":0,"PLUUID":"2bxonjl2hlvarqo9epzxj8rv8","PN":"E. Le Postec","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":27,"Y":18.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":41,"V":["Injury"]},{"I":53,"V":["422480"]}]}}}
[2025-08-17 21:27:21.523] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":404,"TS":"2025-08-17T16:57:21.922","TID":28,"PID":1,"M":42,"S":12,"PLID":0,"PLUUID":"2bxonjl2hlvarqo9epzxj8rv8","PN":"E. Le Postec","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":27,"Y":18.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":55,"V":["403"]},{"I":368,"V":["90m74pj7ee7amhny0mtg74h70"]}]}}}
[2025-08-17 21:27:22.434] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":405,"TS":"2025-08-17T16:57:22.904","TID":68,"PID":1,"M":42,"S":13,"PLID":0,"PLUUID":"2bxonjl2hlvarqo9epzxj8rv8","PN":"E. Le Postec","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":16.3,"Y":29,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-17 21:27:25.608] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":406,"TS":"2025-08-17T16:57:24.760","TID":1,"PID":1,"M":42,"S":14,"PLID":194188,"PLUUID":"a065rtv2lfh0rso33dfuah4ut","PN":"B. Kamara","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":12.9,"Y":38.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["20.3"]},{"I":141,"V":["26.0"]},{"I":212,"V":["11.5162"]},{"I":213,"V":["5.45295"]},{"I":318,"V":["0.00000126"]}]}}}
[2025-08-17 21:27:27.683] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":407,"TS":"2025-08-17T16:57:26.40","TID":1,"PID":1,"M":42,"S":16,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":20.3,"Y":26,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.7"]},{"I":141,"V":["51.9"]},{"I":212,"V":["18.85049"]},{"I":213,"V":["1.206289"]},{"I":318,"V":["0.00000419"]}]}}}
[2025-08-17 21:27:30.628] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":408,"TS":"2025-08-17T16:57:28.169","TID":1,"PID":1,"M":42,"S":18,"PLID":422480,"PLUUID":"996i59930r3kd4xk48x9fsp2h","PN":"M. Talbi","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":27.1,"Y":53.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.4"]},{"I":141,"V":["62.4"]},{"I":212,"V":["9.151568"]},{"I":213,"V":["0.7629118"]},{"I":318,"V":["0.00000882"]}]}}}
[2025-08-17 21:27:36.487] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":409,"TS":"2025-08-17T16:57:31.96","TID":1,"PID":1,"M":42,"S":21,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":31.8,"Y":59,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.7"]},{"I":141,"V":["33.7"]},{"I":212,"V":["18.3576"]},{"I":213,"V":["4.35599"]},{"I":318,"V":["0.00000448"]}]}}}
[2025-08-17 21:27:40.389] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":410,"TS":"2025-08-17T16:57:37.32","TID":1,"PID":1,"M":42,"S":27,"PLID":476401,"PLUUID":"5emz2pmqmy4ksbmmt3krbtzze","PN":"F. Mendy","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":29.4,"Y":28.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["31.3"]},{"I":141,"V":["73.7"]},{"I":212,"V":["30.93639"]},{"I":213,"V":["1.506264"]},{"I":318,"V":["0.00000887"]}]}}}
[2025-08-17 21:27:43.559] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":411,"TS":"2025-08-17T16:57:42.600","TID":1,"PID":1,"M":42,"S":32,"PLID":107258,"PLUUID":"3hiehiu25aufrc0q9890haqc5","PN":"L. Abergel","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":56.2,"Y":76.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.6"]},{"I":141,"V":["63.2"]},{"I":212,"V":["12.58416"]},{"I":213,"V":["5.489021"]},{"I":318,"V":["0.00079193"]}]}}}
[2025-08-17 21:27:48.171] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":412,"TS":"2025-08-17T16:57:44.40","TID":1,"PID":1,"M":42,"S":34,"PLID":551976,"PLUUID":"5xswuoacpzuco82mmu00gjyms","PN":"P. Pagis","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":68.3,"Y":63.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["84.4"]},{"I":141,"V":["89.6"]},{"I":212,"V":["24.65874"]},{"I":213,"V":["0.8154262"]},{"I":318,"V":["0.00201745"]}]}}}
[2025-08-17 21:27:50.977] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":376,"TS":"2025-08-17T16:57:51.377","TID":86,"PID":1,"M":42,"S":41,"PLID":247389,"PLUUID":"ebx4h86svfnvegspalqgxqfah","PN":"E. Owusu","TEAMID":138,"TUUID":"9bxav814mkuhueiyivyive82d","O":1,"X":25.7,"Y":14.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-17 21:27:53.808] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":413,"TS":"2025-08-17T16:57:48.572","TID":3,"PID":1,"M":42,"S":38,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":1,"X":81.3,"Y":88.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 21:27:53.996] [POEM] {"data":{"OID":2568436,"UUID":"74h5os2atpg4gkrdbrss9gefo","POEM":{"EVID":414,"TS":"2025-08-17T16:57:54.249","TID":61,"PID":1,"M":42,"S":44,"PLID":177020,"PLUUID":"31ur1f7xmxndnnabhrxyov6xh","PN":"Igor Silva","TEAMID":694,"TUUID":"70nn27vgkt6l48lvv5e66q7ww","O":0,"X":78,"Y":86.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]}]}}}
