[2025-08-16 14:35:49.601] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-16 14:35:50.394] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-16 14:35:51.157] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"6ncygvluu6ppschsugz9odnv8"}}
[2025-08-16 14:45:16.869] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":142,"TS":"2025-08-16T10:15:16.970","TID":5,"PID":1,"M":11,"S":48,"PLID":216504,"PLUUID":"3yolt0tc40fjqupa2ea4epka1","PN":"R. Ogawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":96.4,"Y":101,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 14:45:16.875] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":81,"TS":"2025-08-16T10:15:17.437","TID":5,"PID":1,"M":11,"S":48,"PLID":530974,"PLUUID":"76l36yrzqri48jtz5idaxjyzt","PN":"Y. Maejima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":4.5,"Y":-2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-16 14:45:30.408] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":143,"TS":"2025-08-16T10:15:27.449","TID":1,"PID":1,"M":11,"S":58,"PLID":216504,"PLUUID":"3yolt0tc40fjqupa2ea4epka1","PN":"R. Ogawa","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":96.4,"Y":101,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["83.5"]},{"I":141,"V":["94.1"]},{"I":212,"V":["14.33464"]},{"I":213,"V":["3.475058"]},{"I":318,"V":["0.0002173"]}]}}}
[2025-08-16 14:45:30.613] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":144,"TS":"2025-08-16T10:15:30.693","TID":39,"PID":1,"M":12,"S":2,"PLID":123868,"PLUUID":"eoczejus2tqlxh9u7j8by4ij9","PN":"A. \u010cavri\u0107","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":77.6,"Y":82.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":68,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":250,"V":["NULL"]}]}}}
[2025-08-16 14:45:31.292] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":82,"TS":"2025-08-16T10:15:32.26","TID":10,"PID":1,"M":12,"S":3,"PLID":465882,"PLUUID":"2ysn3hzm96wgqqiuddkmjl3ze","PN":"D. Matsuoka","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":18.2,"Y":25.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:45:31.639] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":82,"TS":"2025-08-16T10:15:32.26","TID":10,"PID":1,"M":12,"S":3,"PLID":465882,"PLUUID":"2ysn3hzm96wgqqiuddkmjl3ze","PN":"D. Matsuoka","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":18.2,"Y":25.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":142,"V":["NULL"]},{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:45:34.959] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":83,"TS":"2025-08-16T10:15:35.692","TID":49,"PID":1,"M":12,"S":7,"PLID":509013,"PLUUID":"74zynqpxnt1ovidarf814cvhm","PN":"K. Fujimoto","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":25.9,"Y":71.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 14:45:35.576] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":84,"TS":"2025-08-16T10:15:35.947","TID":3,"PID":1,"M":12,"S":7,"PLID":509013,"PLUUID":"74zynqpxnt1ovidarf814cvhm","PN":"K. Fujimoto","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":25.9,"Y":71.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 14:45:36.390] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":145,"TS":"2025-08-16T10:15:36.800","TID":7,"PID":1,"M":12,"S":8,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":68.5,"Y":23.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 14:45:38.920] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":85,"TS":"2025-08-16T10:15:37.627","TID":1,"PID":1,"M":12,"S":9,"PLID":509013,"PLUUID":"74zynqpxnt1ovidarf814cvhm","PN":"K. Fujimoto","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":30.1,"Y":72,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19"]},{"I":141,"V":["74.4"]},{"I":212,"V":["11.76871"]},{"I":213,"V":["3.002471"]},{"I":318,"V":["0.00000151"]}]}}}
[2025-08-16 14:45:40.529] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":86,"TS":"2025-08-16T10:15:39.483","TID":1,"PID":1,"M":12,"S":10,"PLID":567584,"PLUUID":"7wsv4h6o1ps1vxxvs6dnt6az8","PN":"T. Ando","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":19.7,"Y":74.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["25.7"]},{"I":141,"V":["58.7"]},{"I":212,"V":["12.39625"]},{"I":213,"V":["5.245504"]},{"I":318,"V":["0.00000312"]}]}}}
[2025-08-16 14:45:43.822] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":87,"TS":"2025-08-16T10:15:41.131","TID":1,"PID":1,"M":12,"S":12,"PLID":465882,"PLUUID":"2ysn3hzm96wgqqiuddkmjl3ze","PN":"D. Matsuoka","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":26.4,"Y":58.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.9"]},{"I":141,"V":["74.7"]},{"I":212,"V":["12.95889"]},{"I":213,"V":["2.125469"]}]}}}
[2025-08-16 14:45:44.891] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":146,"TS":"2025-08-16T10:15:45.572","TID":49,"PID":1,"M":12,"S":16,"PLID":474254,"PLUUID":"cs1e2ou4h94utke3qdy14fiay","PN":"Y. Higuchi","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":87.9,"Y":5.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-16 14:45:47.271] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":147,"TS":"2025-08-16T10:15:46.390","TID":1,"PID":1,"M":12,"S":17,"PLID":474254,"PLUUID":"cs1e2ou4h94utke3qdy14fiay","PN":"Y. Higuchi","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":87,"Y":6.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["73.9"]},{"I":141,"V":["6.2"]},{"I":212,"V":["13.75651"]},{"I":213,"V":["3.156423"]},{"I":318,"V":["0.00057232"]}]}}}
[2025-08-16 14:45:49.649] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":148,"TS":"2025-08-16T10:15:48.7","TID":1,"PID":1,"M":12,"S":19,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":74.8,"Y":5.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["93.3"]},{"I":141,"V":["49.4"]},{"I":212,"V":["35.38795"]},{"I":213,"V":["0.9897299"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-16 14:45:50.199] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":88,"TS":"2025-08-16T10:15:50.538","TID":12,"PID":1,"M":12,"S":21,"PLID":462357,"PLUUID":"3cen673039ickz8g3q4ryqvze","PN":"T. Kamijima","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":7.1,"Y":48.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["7.1"]},{"I":141,"V":["48.8"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]}]}}}
[2025-08-16 14:45:51.698] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":82,"TS":"2025-08-16T10:15:32.26","TID":10,"PID":1,"M":12,"S":3,"PLID":465882,"PLUUID":"2ysn3hzm96wgqqiuddkmjl3ze","PN":"D. Matsuoka","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":18.2,"Y":25.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:45:56.445] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":149,"TS":"2025-08-16T10:15:55.88","TID":1,"PID":1,"M":12,"S":26,"PLID":646881,"PLUUID":"21u8s21r8m5n6my22bnoirxuc","PN":"K. Nono","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":64.7,"Y":13.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["66.8"]},{"I":141,"V":["17.1"]},{"I":212,"V":["3.146039"]},{"I":213,"V":["0.7941639"]},{"I":318,"V":["0.000418"]}]}}}
[2025-08-16 14:45:58.251] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":150,"TS":"2025-08-16T10:15:57.161","TID":1,"PID":1,"M":12,"S":28,"PLID":158213,"PLUUID":"64orrvhh1or23zgu10vvwgted","PN":"G. Shibasaki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":70,"Y":21.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["79.9"]},{"I":141,"V":["51.2"]},{"I":212,"V":["22.71419"]},{"I":213,"V":["1.095453"]},{"I":318,"V":["0.0165294"]}]}}}
[2025-08-16 14:45:59.401] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":151,"TS":"2025-08-16T10:15:58.976","TID":1,"PID":1,"M":12,"S":30,"PLID":213788,"PLUUID":"51xel26o3uzvjdbcywcunmu3t","PN":"Y. Suzuki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":0,"X":80.1,"Y":51.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["88.4"]},{"I":141,"V":["50.3"]},{"I":212,"V":["8.741488"]},{"I":213,"V":["6.205317"]}]}}}
[2025-08-16 14:46:01.628] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":152,"TS":"2025-08-16T10:16:02.98","TID":39,"PID":1,"M":12,"S":33,"PLID":123868,"PLUUID":"eoczejus2tqlxh9u7j8by4ij9","PN":"A. \u010cavri\u0107","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":81.9,"Y":55.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":250,"V":["NULL"]}]}}}
[2025-08-16 14:46:03.046] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":89,"TS":"2025-08-16T10:16:00.586","TID":12,"PID":1,"M":12,"S":31,"PLID":208957,"PLUUID":"2ati8vm9atqgr7pw57olfrr2t","PN":"T. Nara","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":8.5,"Y":41.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["19.4"]},{"I":141,"V":["35.4"]},{"I":212,"V":["12.19683"]},{"I":213,"V":["5.93024"]}]}}}
[2025-08-16 14:46:03.323] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":90,"TS":"2025-08-16T10:16:03.787","TID":10,"PID":1,"M":12,"S":35,"PLID":208957,"PLUUID":"2ati8vm9atqgr7pw57olfrr2t","PN":"T. Nara","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":10.4,"Y":43.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":94,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:46:05.267] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":144,"TS":"2025-08-16T10:15:30.693","TID":15,"PID":1,"M":12,"S":2,"PLID":123868,"PLUUID":"eoczejus2tqlxh9u7j8by4ij9","PN":"A. \u010cavri\u0107","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":77.6,"Y":82.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":68,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":321,"V":["0.0245"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-16 14:46:06.220] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":153,"TS":"2025-08-16T10:16:04.979","TID":1,"PID":1,"M":12,"S":36,"PLID":158213,"PLUUID":"64orrvhh1or23zgu10vvwgted","PN":"G. Shibasaki","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":77.4,"Y":27.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["93.7"]},{"I":141,"V":["15.8"]},{"I":212,"V":["18.99008"]},{"I":213,"V":["5.835058"]},{"I":318,"V":["0.00355977"]}]}}}
[2025-08-16 14:46:08.264] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":91,"TS":"2025-08-16T10:16:08.748","TID":44,"PID":1,"M":12,"S":40,"PLID":208957,"PLUUID":"2ati8vm9atqgr7pw57olfrr2t","PN":"T. Nara","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":8.1,"Y":51.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-16 14:46:08.270] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":154,"TS":"2025-08-16T10:16:06.937","TID":1,"PID":1,"M":12,"S":38,"PLID":173476,"PLUUID":"5u3nf7qbreypvi8rut8n8smhh","PN":"K. Misao","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":93.7,"Y":15.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["88.4"]},{"I":141,"V":["50.1"]},{"I":212,"V":["24.11101"]},{"I":213,"V":["1.803704"]},{"I":318,"V":["0.05954803"]}]}}}
[2025-08-16 14:46:09.623] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":155,"TS":"2025-08-16T10:16:08.912","TID":44,"PID":1,"M":12,"S":40,"PLID":173826,"PLUUID":"7wg0d34b0cdh7fxgetfgqs8np","PN":"L\u00e9o Cear\u00e1","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":88.2,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-16 14:46:09.904] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":156,"TS":"2025-08-16T10:16:09.212","TID":39,"PID":1,"M":12,"S":40,"PLID":173826,"PLUUID":"7wg0d34b0cdh7fxgetfgqs8np","PN":"L\u00e9o Cear\u00e1","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":88.2,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":249,"V":["NULL"]}]}}}
[2025-08-16 14:46:10.568] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":92,"TS":"2025-08-16T10:16:11.292","TID":63,"PID":1,"M":12,"S":42,"PLID":477775,"PLUUID":"byg7lqpw0agefalketiuqx6qy","PN":"Y. Obata","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":0,"X":1.8,"Y":50.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":173,"V":["NULL"]},{"I":178,"V":["NULL"]},{"I":182,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:46:11.770] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":92,"TS":"2025-08-16T10:16:11.292","TID":10,"PID":1,"M":12,"S":42,"PLID":477775,"PLUUID":"byg7lqpw0agefalketiuqx6qy","PN":"Y. Obata","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":1.8,"Y":50.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":173,"V":["NULL"]},{"I":178,"V":["NULL"]},{"I":182,"V":["NULL"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:46:12.106] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":156,"TS":"2025-08-16T10:16:09.212","TID":15,"PID":1,"M":12,"S":40,"PLID":173826,"PLUUID":"7wg0d34b0cdh7fxgetfgqs8np","PN":"L\u00e9o Cear\u00e1","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":88.2,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0536"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]}]}}}
[2025-08-16 14:46:16.176] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":93,"TS":"2025-08-16T10:16:16.891","TID":49,"PID":1,"M":12,"S":48,"PLID":477775,"PLUUID":"byg7lqpw0agefalketiuqx6qy","PN":"Y. Obata","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":3,"Y":52.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-16 14:46:16.377] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":156,"TS":"2025-08-16T10:16:09.212","TID":15,"PID":1,"M":12,"S":40,"PLID":173826,"PLUUID":"7wg0d34b0cdh7fxgetfgqs8np","PN":"L\u00e9o Cear\u00e1","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":88.2,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["154"]},{"I":368,"V":["66y0a3b4bm2vni8ic19kgfla1"]},{"I":102,"V":["48.5"]},{"I":103,"V":["10.7594936708861"]},{"I":321,"V":["0.0479"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":146,"V":["98.9"]},{"I":147,"V":["50.5"]},{"I":322,"V":["0.0436"]}]}}}
[2025-08-16 14:46:16.578] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":156,"TS":"2025-08-16T10:16:09.212","TID":15,"PID":1,"M":12,"S":40,"PLID":173826,"PLUUID":"7wg0d34b0cdh7fxgetfgqs8np","PN":"L\u00e9o Cear\u00e1","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":88.2,"Y":50.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":233,"V":["92"]},{"I":372,"V":["4k7cg088ehaaq411mkdi8drn0"]},{"I":22,"V":["NULL"]},{"I":15,"V":["NULL"]},{"I":17,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":154,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":55,"V":["154"]},{"I":368,"V":["66y0a3b4bm2vni8ic19kgfla1"]},{"I":102,"V":["48.5"]},{"I":103,"V":["10.7594936708861"]},{"I":321,"V":["0.0479"]},{"I":328,"V":["NULL"]},{"I":327,"V":["2"]},{"I":326,"V":["3"]},{"I":146,"V":["98.9"]},{"I":147,"V":["50.5"]},{"I":322,"V":["0.0436"]}]}}}
[2025-08-16 14:46:16.790] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":92,"TS":"2025-08-16T10:16:09.312","TID":10,"PID":1,"M":12,"S":40,"PLID":477775,"PLUUID":"byg7lqpw0agefalketiuqx6qy","PN":"Y. Obata","TEAMID":433,"TUUID":"ydlnn8jofdkseegh42az3fpt","O":1,"X":1.8,"Y":50.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":173,"V":["NULL"]},{"I":178,"V":["NULL"]},{"I":182,"V":["NULL"]},{"I":233,"V":["156"]},{"I":372,"V":["8vd4l9cqmv0abg6ku1ahlriel"]},{"I":56,"V":["Back"]}]}}}
[2025-08-16 14:46:20.032] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":152,"TS":"2025-08-16T10:16:02.98","TID":15,"PID":1,"M":12,"S":33,"PLID":123868,"PLUUID":"eoczejus2tqlxh9u7j8by4ij9","PN":"A. \u010cavri\u0107","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":81.9,"Y":55.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":18,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":321,"V":["0.0455"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]}]}}}
[2025-08-16 14:46:22.840] [POEM] {"data":{"OID":2495593,"UUID":"6ncygvluu6ppschsugz9odnv8","POEM":{"EVID":144,"TS":"2025-08-16T10:15:30.693","TID":15,"PID":1,"M":12,"S":2,"PLID":123868,"PLUUID":"eoczejus2tqlxh9u7j8by4ij9","PN":"A. \u010cavri\u0107","TEAMID":1412,"TUUID":"9s2g5k3dlmfii452t8edaeozh","O":1,"X":77.6,"Y":82.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":22,"V":["NULL"]},{"I":20,"V":["NULL"]},{"I":68,"V":["NULL"]},{"I":78,"V":["NULL"]},{"I":29,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":55,"V":["143"]},{"I":368,"V":["ewch418e3q7a5wh739ang5pps"]},{"I":102,"V":["49.2"]},{"I":103,"V":["19"]},{"I":215,"V":["NULL"]},{"I":321,"V":["0.0245"]},{"I":327,"V":["2"]},{"I":326,"V":["2"]},{"I":82,"V":["NULL"]},{"I":146,"V":["81.8"]},{"I":147,"V":["76.0"]},{"I":230,"V":["0.985576923076923"]},{"I":231,"V":["48.7361111111111"]}]}}}
