[2025-08-17 18:43:32.400] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-17 18:43:33.120] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-17 18:43:33.837] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"74zpn9q4fwxv9jgn3a7ijslck"}}
[2025-08-17 18:59:57.544] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":230,"TS":"2025-08-17T14:29:53.811","TID":1,"PID":1,"M":29,"S":24,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":35.8,"Y":20.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.7"]},{"I":141,"V":["41.6"]},{"I":212,"V":["15.71271"]},{"I":213,"V":["1.990656"]},{"I":318,"V":["0.00000752"]}]}}}
[2025-08-17 19:00:00.743] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":231,"TS":"2025-08-17T14:29:57.997","TID":1,"PID":1,"M":29,"S":28,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":29.9,"Y":47.3,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32.6"]},{"I":141,"V":["75"]},{"I":212,"V":["19.04815"]},{"I":213,"V":["1.421408"]},{"I":318,"V":["0.00000849"]}]}}}
[2025-08-17 19:00:06.031] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":232,"TS":"2025-08-17T14:30:01.83","TID":1,"PID":1,"M":29,"S":31,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":34.1,"Y":78.8,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["45.2"]},{"I":141,"V":["97.8"]},{"I":212,"V":["17.40016"]},{"I":213,"V":["0.8368279"]},{"I":318,"V":["0.00001703"]}]}}}
[2025-08-17 19:00:07.621] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":233,"TS":"2025-08-17T14:30:06.403","TID":1,"PID":1,"M":29,"S":37,"PLID":430510,"PLUUID":"bj37ny1s1gbbe4wrgyz1wag9h","PN":"Mama Bald\u00e9","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":41.7,"Y":76.2,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.9"]},{"I":141,"V":["49.1"]},{"I":212,"V":["22.20593"]},{"I":213,"V":["4.120464"]},{"I":318,"V":["0.00001025"]}]}}}
[2025-08-17 19:00:11.562] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":234,"TS":"2025-08-17T14:30:07.995","TID":1,"PID":1,"M":29,"S":38,"PLID":162316,"PLUUID":"7xd54eb65lg7zldvnyd58bq39","PN":"B. Chardonnet","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":28.8,"Y":49.1,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.3"]},{"I":141,"V":["25.4"]},{"I":212,"V":["16.79438"]},{"I":213,"V":["4.997583"]},{"I":318,"V":["0.00000869"]}]}}}
[2025-08-17 19:00:13.707] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":235,"TS":"2025-08-17T14:30:11.899","TID":1,"PID":1,"M":29,"S":42,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":31.4,"Y":18.4,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40"]},{"I":141,"V":["4.1"]},{"I":212,"V":["13.27016"]},{"I":213,"V":["5.460799"]},{"I":318,"V":["0.0000093"]}]}}}
[2025-08-17 19:00:14.446] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":236,"TS":"2025-08-17T14:30:14.146","TID":1,"PID":1,"M":29,"S":44,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":40.1,"Y":4,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["56"]},{"I":141,"V":["23.2"]},{"I":212,"V":["21.19392"]},{"I":213,"V":["0.6636875"]}]}}}
[2025-08-17 19:00:15.854] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":264,"TS":"2025-08-17T14:30:15.296","TID":1,"PID":1,"M":29,"S":45,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":42.4,"Y":81.7,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["44.3"]},{"I":141,"V":["88.2"]},{"I":212,"V":["4.849374"]},{"I":213,"V":["1.146814"]},{"I":318,"V":["0.00002092"]}]}}}
[2025-08-17 19:00:16.318] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":265,"TS":"2025-08-17T14:30:16.302","TID":61,"PID":1,"M":29,"S":47,"PLID":55948,"PLUUID":"31sljkjull0n7082fed26stzp","PN":"B. Andr\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":44.3,"Y":88.2,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-17 19:00:19.058] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":237,"TS":"2025-08-17T14:30:18.683","TID":1,"PID":1,"M":29,"S":49,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":65.4,"Y":37,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["74.6"]},{"I":141,"V":["47.2"]},{"I":212,"V":["11.89217"]},{"I":213,"V":["0.6227129"]}]}}}
[2025-08-17 19:00:19.858] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":266,"TS":"2025-08-17T14:30:20.161","TID":49,"PID":1,"M":29,"S":50,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":27.9,"Y":58,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[]}}}
[2025-08-17 19:00:22.080] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":267,"TS":"2025-08-17T14:30:20.640","TID":1,"PID":1,"M":29,"S":51,"PLID":538078,"PLUUID":"a5jrqzijth7e3uxl4phi83sdm","PN":"N. Ngoy","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":29.4,"Y":57.8,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["46.2"]},{"I":141,"V":["58.4"]},{"I":212,"V":["17.64472"]},{"I":213,"V":["0.02312513"]},{"I":318,"V":["0.00005215"]}]}}}
[2025-08-17 19:00:23.470] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":268,"TS":"2025-08-17T14:30:22.496","TID":1,"PID":1,"M":29,"S":53,"PLID":484842,"PLUUID":"9t0jh9kfw1225c8hoj0pu8cbu","PN":"H. Haraldsson","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":47,"Y":57.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["54.6"]},{"I":141,"V":["53.3"]},{"I":212,"V":["8.475679"]},{"I":213,"V":["5.939495"]},{"I":318,"V":["0.0001975"]}]}}}
[2025-08-17 19:00:26.679] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":269,"TS":"2025-08-17T14:30:23.825","TID":1,"PID":1,"M":29,"S":54,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":54.6,"Y":53.3,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["58.6"]},{"I":141,"V":["84.1"]},{"I":212,"V":["21.36097"]},{"I":213,"V":["1.372887"]},{"I":318,"V":["0.00022571"]}]}}}
[2025-08-17 19:00:29.070] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":270,"TS":"2025-08-17T14:30:27.40","TID":1,"PID":1,"M":29,"S":57,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":63.9,"Y":82.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Left"]},{"I":140,"V":["88.3"]},{"I":141,"V":["81.9"]},{"I":212,"V":["25.62325"]},{"I":213,"V":["6.267262"]},{"I":318,"V":["0.00361748"]}]}}}
[2025-08-17 19:00:32.519] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":271,"TS":"2025-08-17T14:30:29.393","TID":1,"PID":1,"M":30,"S":0,"PLID":244560,"PLUUID":"67qku7vyvbw76086eu05nowd1","PN":"R. Perraud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":88.8,"Y":80.7,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["88.8"]},{"I":141,"V":["80.7"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]},{"I":318,"V":["0.00355725"]}]}}}
[2025-08-17 19:00:33.476] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":272,"TS":"2025-08-17T14:30:33.343","TID":5,"PID":1,"M":30,"S":4,"PLID":244560,"PLUUID":"67qku7vyvbw76086eu05nowd1","PN":"R. Perraud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":96.6,"Y":-1.4,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:01:01.544] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":238,"TS":"2025-08-17T14:30:32.339","TID":5,"PID":1,"M":30,"S":3,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":12.1,"Y":101.6,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:01:04.293] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":239,"TS":"2025-08-17T14:31:01.963","TID":1,"PID":1,"M":30,"S":32,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":6.8,"Y":101.3,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["10.9"]},{"I":141,"V":["95.3"]},{"I":212,"V":["5.931224"]},{"I":213,"V":["5.524614"]},{"I":318,"V":["0.00000007"]}]}}}
[2025-08-17 19:01:04.870] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":240,"TS":"2025-08-17T14:31:04.644","TID":1,"PID":1,"M":30,"S":35,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":6.5,"Y":87,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["11"]},{"I":141,"V":["66.3"]},{"I":212,"V":["14.84788"]},{"I":213,"V":["5.036248"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 19:01:05.463] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":273,"TS":"2025-08-17T14:31:05.843","TID":61,"PID":1,"M":30,"S":36,"PLID":449991,"PLUUID":"5ikeslw81x2em97k79crmhh0q","PN":"F\u00e9lix Correia","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":87.8,"Y":31.4,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-17 19:01:14.496] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":241,"TS":"2025-08-17T14:31:13.18","TID":1,"PID":1,"M":30,"S":43,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":60.9,"Y":19.7,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["76.5"]},{"I":141,"V":["73.4"]},{"I":212,"V":["40.02153"]},{"I":213,"V":["1.149132"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-17 19:01:19.680] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":274,"TS":"2025-08-17T14:31:18.224","TID":12,"PID":1,"M":30,"S":48,"PLID":550867,"PLUUID":"7vf9423uzzr1jtxzvse24cs9g","PN":"O. Tour\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":2.7,"Y":14.1,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["2.7"]},{"I":141,"V":["14.1"]},{"I":212,"V":["0"]},{"I":213,"V":["3.141593"]}]}}}
[2025-08-17 19:01:19.898] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":275,"TS":"2025-08-17T14:31:20.17","TID":5,"PID":1,"M":30,"S":50,"PLID":550867,"PLUUID":"7vf9423uzzr1jtxzvse24cs9g","PN":"O. Tour\u00e9","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":30.5,"Y":-1.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:01:23.485] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":242,"TS":"2025-08-17T14:31:20.674","TID":5,"PID":1,"M":30,"S":51,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":69,"Y":101.1,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":347,"V":["NULL"]}]}}}
[2025-08-17 19:01:27.091] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":243,"TS":"2025-08-17T14:31:23.778","TID":1,"PID":1,"M":30,"S":54,"PLID":546635,"PLUUID":"2ds26ub6ho0baamsjcmh7mmfo","PN":"B. Locko","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":65.1,"Y":101.9,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":107,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["64.3"]},{"I":141,"V":["93.2"]},{"I":212,"V":["5.975338"]},{"I":213,"V":["4.571344"]},{"I":318,"V":["0.00004215"]}]}}}
[2025-08-17 19:01:27.312] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":244,"TS":"2025-08-17T14:31:27.458","TID":3,"PID":1,"M":30,"S":58,"PLID":559827,"PLUUID":"8gkexxgf3pypshhqwg6ibp7o4","PN":"K. Doumbia","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":62.3,"Y":87.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Left"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:01:28.891] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":245,"TS":"2025-08-17T14:31:29.275","TID":61,"PID":1,"M":30,"S":59,"PLID":559827,"PLUUID":"8gkexxgf3pypshhqwg6ibp7o4","PN":"K. Doumbia","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":64.8,"Y":78.9,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Left"]}]}}}
[2025-08-17 19:01:29.104] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":276,"TS":"2025-08-17T14:31:28.272","TID":7,"PID":1,"M":30,"S":58,"PLID":586855,"PLUUID":"9ov7tj31hixo7xp0tfffuhpn8","PN":"N. Mukau","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":31.2,"Y":24.6,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:01:32.310] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":246,"TS":"2025-08-17T14:31:32.426","TID":7,"PID":1,"M":31,"S":3,"PLID":243741,"PLUUID":"5lfki1zoxd4l96hjbr2rw3d2h","PN":"H. Magnetti","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":55.5,"Y":77.7,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:01:32.704] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":277,"TS":"2025-08-17T14:31:30.607","TID":49,"PID":1,"M":31,"S":1,"PLID":484842,"PLUUID":"9t0jh9kfw1225c8hoj0pu8cbu","PN":"H. Haraldsson","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":39.3,"Y":22,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[]}}}
[2025-08-17 19:01:32.899] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":278,"TS":"2025-08-17T14:31:31.360","TID":3,"PID":1,"M":31,"S":2,"PLID":484842,"PLUUID":"9t0jh9kfw1225c8hoj0pu8cbu","PN":"H. Haraldsson","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":40,"Y":21.7,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:01:32.910] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":247,"TS":"2025-08-17T14:31:33.258","TID":45,"PID":1,"M":31,"S":3,"PLID":243741,"PLUUID":"5lfki1zoxd4l96hjbr2rw3d2h","PN":"H. Magnetti","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":0,"X":54.2,"Y":77.1,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:01:35.118] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":279,"TS":"2025-08-17T14:31:32.623","TID":3,"PID":1,"M":31,"S":3,"PLID":544947,"PLUUID":"8cjgce68a2vla1ebamgac4nx0","PN":"M. Broholm","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":40.1,"Y":22.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:01:35.307] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":280,"TS":"2025-08-17T14:31:35.408","TID":50,"PID":1,"M":31,"S":6,"PLID":544947,"PLUUID":"8cjgce68a2vla1ebamgac4nx0","PN":"M. Broholm","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":0,"X":54,"Y":27,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-17 19:01:37.131] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":248,"TS":"2025-08-17T14:31:35.970","TID":7,"PID":1,"M":31,"S":6,"PLID":544830,"PLUUID":"boeam163ur1t3ifq01px99xwp","PN":"J. Le Cardinal","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":42.2,"Y":69,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-17 19:01:37.504] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":249,"TS":"2025-08-17T14:31:37.538","TID":49,"PID":1,"M":31,"S":8,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":46.5,"Y":61.2,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[]}}}
[2025-08-17 19:01:43.557] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":281,"TS":"2025-08-17T14:31:43.904","TID":86,"PID":1,"M":31,"S":14,"PLID":44346,"PLUUID":"5awkzgwwh48prwgvxwewuc5hx","PN":"O. Giroud","TEAMID":429,"TUUID":"be2k34rut1lz79jxenabttqlc","O":1,"X":54.8,"Y":57.5,"STAT":{"CPID":1,"SC":"0:2"},"RTL":1,"Q":[]}}}
[2025-08-17 19:01:45.015] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":250,"TS":"2025-08-17T14:31:45.250","TID":86,"PID":1,"M":31,"S":15,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":42.7,"Y":46.4,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[]}}}
[2025-08-17 19:01:53.520] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":251,"TS":"2025-08-17T14:31:52.522","TID":1,"PID":1,"M":31,"S":23,"PLID":212325,"PLUUID":"dl4e5ojyhccj6w0vgksfzvmxh","PN":"P. Lees-Melou","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":44.4,"Y":46.3,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":5,"V":["NULL"]},{"I":152,"V":["NULL"]},{"I":56,"V":["Right"]},{"I":140,"V":["53.6"]},{"I":141,"V":["3.2"]},{"I":212,"V":["30.85894"]},{"I":213,"V":["5.030778"]},{"I":318,"V":["0.00005611"]}]}}}
[2025-08-17 19:01:56.745] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":252,"TS":"2025-08-17T14:31:54.274","TID":1,"PID":1,"M":31,"S":24,"PLID":219873,"PLUUID":"32bc16sg6h58ajxigp7nl1ryt","PN":"R. Del Castillo","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":53.6,"Y":3.2,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.2"]},{"I":141,"V":["17.5"]},{"I":212,"V":["19.77586"]},{"I":213,"V":["2.627539"]},{"I":318,"V":["0.00001667"]}]}}}
[2025-08-17 19:01:58.544] [POEM] {"data":{"OID":2568437,"UUID":"74zpn9q4fwxv9jgn3a7ijslck","POEM":{"EVID":253,"TS":"2025-08-17T14:31:57.50","TID":1,"PID":1,"M":31,"S":27,"PLID":92527,"PLUUID":"ef2n7d6rysar49toiz2k3obth","PN":"K. Lala","TEAMID":862,"TUUID":"3adj8hkws0z1al232bg2h6tk0","O":1,"X":33.1,"Y":19,"STAT":{"CPID":1,"SC":"0:2"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.4"]},{"I":141,"V":["29.6"]},{"I":212,"V":["10.52176"]},{"I":213,"V":["0.754681"]},{"I":318,"V":["0.00001964"]}]}}}
