[2025-08-23 00:14:47.403] [OUT] {"outlet":{"OutletKeyService":{"outletid":"1hugdxmjczoe21vm8x6kz0zx82"}}}
[2025-08-23 00:14:48.069] [OUT] {"csb":{"name":"init","token":"85372212-5e58-4988-9df1-668199ec69e5","apptype":"OptaWidgetsV3","version":"3.248.1","referer":"pub.fotmob.com","topReferer":"www.fotmob.com"}}
[2025-08-23 00:14:48.721] [OUT] {"csb":{"name":"subscribe","messagetype":["POEM"],"sendLastData":true,"eventuuid":"cs0hy642fmy1in51iqx5z2syc"}}
[2025-08-23 00:23:13.484] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":271,"TS":"2025-08-22T19:53:13.208","TID":8,"PID":1,"M":21,"S":28,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":64,"Y":84.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Left"]}]}}}
[2025-08-23 00:23:13.541] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":159,"TS":"2025-08-22T19:53:10.917","TID":1,"PID":1,"M":21,"S":25,"PLID":519638,"PLUUID":"bx6j2y1hnu63lawn3rdoep1m2","PN":"J. Bakayoko","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":37.3,"Y":9.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.3"]},{"I":141,"V":["19.6"]},{"I":212,"V":["6.936"]},{"I":213,"V":["1.570796"]},{"I":318,"V":["0.00001248"]}]}}}
[2025-08-23 00:23:13.890] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":160,"TS":"2025-08-22T19:53:13.222","TID":1,"PID":1,"M":21,"S":28,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":37.3,"Y":19.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["40.4"]},{"I":141,"V":["9.6"]},{"I":212,"V":["7.538901"]},{"I":213,"V":["5.158833"]}]}}}
[2025-08-23 00:23:14.700] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":272,"TS":"2025-08-22T19:53:14.407","TID":49,"PID":1,"M":21,"S":29,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":59.7,"Y":84,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 00:23:19.143] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":273,"TS":"2025-08-22T19:53:17.191","TID":1,"PID":1,"M":21,"S":32,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":56.8,"Y":67.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":140,"V":["64.0"]},{"I":141,"V":["45.1"]},{"I":212,"V":["17.12685"]},{"I":213,"V":["5.169561"]},{"I":318,"V":["0.0011332"]}]}}}
[2025-08-23 00:23:23.067] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":274,"TS":"2025-08-22T19:53:18.951","TID":1,"PID":1,"M":21,"S":34,"PLID":119090,"PLUUID":"4w4ldzomkj7fhrc51iimz8no5","PN":"L. Goretzka","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":65.1,"Y":42.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["71.4"]},{"I":141,"V":["21.1"]},{"I":212,"V":["15.79947"]},{"I":213,"V":["5.144386"]},{"I":318,"V":["0.00157507"]}]}}}
[2025-08-23 00:23:25.895] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":275,"TS":"2025-08-22T19:53:22.807","TID":1,"PID":1,"M":21,"S":37,"PLID":109126,"PLUUID":"1qthvf5krys0pzk24h8wtr9at","PN":"K. Laimer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":85.4,"Y":19,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":2,"V":["NULL"]},{"I":155,"V":["NULL"]},{"I":56,"V":["Center"]},{"I":140,"V":["100.6"]},{"I":141,"V":["69.5"]},{"I":212,"V":["37.86763"]},{"I":213,"V":["1.135733"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 00:23:28.083] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":276,"TS":"2025-08-22T19:53:25.669","TID":5,"PID":1,"M":21,"S":40,"PLID":109126,"PLUUID":"1qthvf5krys0pzk24h8wtr9at","PN":"K. Laimer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":100.6,"Y":69.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 00:23:29.683] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":161,"TS":"2025-08-22T19:53:25.445","TID":5,"PID":1,"M":21,"S":40,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":-1.4,"Y":36.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":346,"V":["NULL"]}]}}}
[2025-08-23 00:23:30.075] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":162,"TS":"2025-08-22T19:53:29.494","TID":49,"PID":1,"M":21,"S":44,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":28.8,"Y":73.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[]}}}
[2025-08-23 00:23:53.431] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":163,"TS":"2025-08-22T19:53:51.236","TID":1,"PID":1,"M":22,"S":6,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":5.3,"Y":61.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":124,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["4.5"]},{"I":141,"V":["50.1"]},{"I":212,"V":["7.864985"]},{"I":213,"V":["4.605382"]},{"I":318,"V":["0.00000054"]},{"I":237,"V":["NULL"]}]}}}
[2025-08-23 00:23:55.843] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":277,"TS":"2025-08-22T19:53:55.671","TID":61,"PID":1,"M":22,"S":10,"PLID":133798,"PLUUID":"4ysxvym6ww4f9d3hflkqsbf11","PN":"S. Gnabry","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":69.4,"Y":65.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Center"]}]}}}
[2025-08-23 00:23:56.827] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":164,"TS":"2025-08-22T19:53:53.221","TID":1,"PID":1,"M":22,"S":8,"PLID":46506,"PLUUID":"3tb27261f8mpzpq3prpv8ng0l","PN":"P. Gul\u00e1csi","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":7.2,"Y":47.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["14.3"]},{"I":141,"V":["9"]},{"I":212,"V":["27.22075"]},{"I":213,"V":["4.989806"]},{"I":318,"V":["0.00000064"]}]}}}
[2025-08-23 00:24:01.823] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":165,"TS":"2025-08-22T19:53:56.485","TID":1,"PID":1,"M":22,"S":11,"PLID":428786,"PLUUID":"23l48u4w5nj4036whjm3s49gp","PN":"R. Baku","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":15.5,"Y":4.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["57.8"]},{"I":141,"V":["3.4"]},{"I":212,"V":["44.42671"]},{"I":213,"V":["6.260224"]},{"I":1,"V":["NULL"]},{"I":318,"V":["0.00007355"]}]}}}
[2025-08-23 00:24:03.257] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":166,"TS":"2025-08-22T19:54:01.509","TID":1,"PID":1,"M":22,"S":16,"PLID":519638,"PLUUID":"bx6j2y1hnu63lawn3rdoep1m2","PN":"J. Bakayoko","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":57,"Y":3.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Right"]},{"I":140,"V":["59.5"]},{"I":141,"V":["13.6"]},{"I":212,"V":["7.289076"]},{"I":213,"V":["1.202391"]},{"I":318,"V":["0.00016469"]}]}}}
[2025-08-23 00:24:04.442] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":167,"TS":"2025-08-22T19:54:03.77","TID":1,"PID":1,"M":22,"S":18,"PLID":478196,"PLUUID":"307whzq643o50rd4g8niobyay","PN":"N. Seiwald","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":59.5,"Y":13.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.2"]},{"I":141,"V":["6.9"]},{"I":212,"V":["13.69505"]},{"I":213,"V":["3.480731"]},{"I":318,"V":["0.00004456"]}]}}}
[2025-08-23 00:24:06.456] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":168,"TS":"2025-08-22T19:54:04.117","TID":1,"PID":1,"M":22,"S":19,"PLID":519638,"PLUUID":"bx6j2y1hnu63lawn3rdoep1m2","PN":"J. Bakayoko","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":46.8,"Y":10.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["38.8"]},{"I":141,"V":["21.3"]},{"I":212,"V":["11.11306"]},{"I":213,"V":["2.427774"]},{"I":318,"V":["0.00002032"]}]}}}
[2025-08-23 00:24:11.246] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":169,"TS":"2025-08-22T19:54:06.229","TID":1,"PID":1,"M":22,"S":21,"PLID":101601,"PLUUID":"eapihgte8ydc4g6hzygsx2e39","PN":"W. Orb\u00e1n","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":39.7,"Y":26.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["37.4"]},{"I":141,"V":["55.3"]},{"I":212,"V":["19.59737"]},{"I":213,"V":["1.694341"]},{"I":318,"V":["0.0000266"]}]}}}
[2025-08-23 00:24:12.853] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":170,"TS":"2025-08-22T19:54:10.982","TID":1,"PID":1,"M":22,"S":26,"PLID":468657,"PLUUID":"aaaskdins76bd0368sbpt7wq2","PN":"C. Lukeba","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":40.5,"Y":60.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.4"]},{"I":141,"V":["51.4"]},{"I":212,"V":["9.353559"]},{"I":213,"V":["5.598426"]},{"I":318,"V":["0.0000805"]}]}}}
[2025-08-23 00:24:14.845] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":171,"TS":"2025-08-22T19:54:12.581","TID":1,"PID":1,"M":22,"S":27,"PLID":204561,"PLUUID":"1s1v1tweyx8wxc9hj2jrnaggl","PN":"X. Schlager","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":47.4,"Y":51.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["47.4"]},{"I":141,"V":["51.4"]},{"I":212,"V":["0"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00008083"]}]}}}
[2025-08-23 00:24:25.475] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":172,"TS":"2025-08-22T19:54:22.485","TID":1,"PID":1,"M":22,"S":37,"PLID":46506,"PLUUID":"3tb27261f8mpzpq3prpv8ng0l","PN":"P. Gul\u00e1csi","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":19.3,"Y":46.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":157,"V":["NULL"]},{"I":56,"V":["Left"]},{"I":140,"V":["67.3"]},{"I":141,"V":["84.3"]},{"I":212,"V":["56.48372"]},{"I":213,"V":["0.4683982"]},{"I":1,"V":["NULL"]}]}}}
[2025-08-23 00:24:28.100] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":278,"TS":"2025-08-22T19:54:25.399","TID":1,"PID":1,"M":22,"S":40,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":30,"Y":16.4,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["15.8"]},{"I":141,"V":["38.2"]},{"I":212,"V":["21.0252"]},{"I":213,"V":["2.359087"]},{"I":318,"V":["0.00000065"]}]}}}
[2025-08-23 00:24:28.303] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":279,"TS":"2025-08-22T19:54:27.798","TID":49,"PID":1,"M":22,"S":42,"PLID":20388,"PLUUID":"64pzn3jdqo6y2izlpm8n3tvpx","PN":"M. Neuer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":15.8,"Y":38.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[]}}}
[2025-08-23 00:24:32.685] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":280,"TS":"2025-08-22T19:54:29.351","TID":1,"PID":1,"M":22,"S":44,"PLID":20388,"PLUUID":"64pzn3jdqo6y2izlpm8n3tvpx","PN":"M. Neuer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":15.2,"Y":38.3,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":123,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["25.7"]},{"I":141,"V":["15.2"]},{"I":212,"V":["19.19093"]},{"I":213,"V":["5.32437"]},{"I":318,"V":["0.00000264"]}]}}}
[2025-08-23 00:24:34.098] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":281,"TS":"2025-08-22T19:54:32.375","TID":1,"PID":1,"M":22,"S":47,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":25.7,"Y":15.2,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["33.7"]},{"I":141,"V":["25.6"]},{"I":212,"V":["10.98058"]},{"I":213,"V":["0.6997756"]},{"I":318,"V":["0.00000823"]}]}}}
[2025-08-23 00:24:34.524] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":173,"TS":"2025-08-22T19:54:34.325","TID":61,"PID":1,"M":22,"S":49,"PLID":692871,"PLUUID":"8e6qzf8dp3c9lch7tu5r03qqc","PN":"Y. Diomande","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":30.9,"Y":91.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]}]}}}
[2025-08-23 00:24:34.706] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":282,"TS":"2025-08-22T19:54:33.798","TID":1,"PID":1,"M":22,"S":48,"PLID":165687,"PLUUID":"97nv3y9z2ajz6b4ynoo0jn3kl","PN":"J. Kimmich","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":33.7,"Y":25.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["26.4"]},{"I":141,"V":["14.6"]},{"I":212,"V":["10.70993"]},{"I":213,"V":["3.914776"]},{"I":318,"V":["0.00000351"]}]}}}
[2025-08-23 00:24:42.706] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":283,"TS":"2025-08-22T19:54:36.967","TID":1,"PID":1,"M":22,"S":52,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":31,"Y":21.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["28.4"]},{"I":141,"V":["34.6"]},{"I":212,"V":["9.316939"]},{"I":213,"V":["1.868175"]},{"I":318,"V":["0.00000569"]}]}}}
[2025-08-23 00:24:43.509] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":284,"TS":"2025-08-22T19:54:42.358","TID":1,"PID":1,"M":22,"S":57,"PLID":165687,"PLUUID":"97nv3y9z2ajz6b4ynoo0jn3kl","PN":"J. Kimmich","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":30.7,"Y":40.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["36.8"]},{"I":141,"V":["40.7"]},{"I":212,"V":["6.405"]},{"I":213,"V":["0"]},{"I":318,"V":["0.00001617"]}]}}}
[2025-08-23 00:24:45.531] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":285,"TS":"2025-08-22T19:54:43.159","TID":1,"PID":1,"M":22,"S":58,"PLID":119090,"PLUUID":"4w4ldzomkj7fhrc51iimz8no5","PN":"L. Goretzka","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":36.7,"Y":40.7,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32.2"]},{"I":141,"V":["13.0"]},{"I":212,"V":["19.41959"]},{"I":213,"V":["4.466611"]},{"I":318,"V":["0.00000832"]}]}}}
[2025-08-23 00:24:50.531] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":286,"TS":"2025-08-22T19:54:47.238","TID":1,"PID":1,"M":23,"S":2,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":29.1,"Y":10.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["8.0"]},{"I":141,"V":["41.6"]},{"I":212,"V":["30.44095"]},{"I":213,"V":["2.385909"]},{"I":318,"V":["0.00000076"]}]}}}
[2025-08-23 00:24:53.173] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":287,"TS":"2025-08-22T19:54:50.246","TID":1,"PID":1,"M":23,"S":5,"PLID":20388,"PLUUID":"64pzn3jdqo6y2izlpm8n3tvpx","PN":"M. Neuer","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":9.4,"Y":36.8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["20.4"]},{"I":141,"V":["4.4"]},{"I":212,"V":["24.87592"]},{"I":213,"V":["5.195238"]},{"I":318,"V":["0.0000011"]}]}}}
[2025-08-23 00:24:54.976] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":288,"TS":"2025-08-22T19:54:52.823","TID":1,"PID":1,"M":23,"S":7,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":21.7,"Y":5.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["32.4"]},{"I":141,"V":["13.3"]},{"I":212,"V":["12.42408"]},{"I":213,"V":["0.4410764"]},{"I":318,"V":["0.00000483"]}]}}}
[2025-08-23 00:24:59.380] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":289,"TS":"2025-08-22T19:54:54.615","TID":1,"PID":1,"M":23,"S":9,"PLID":119090,"PLUUID":"4w4ldzomkj7fhrc51iimz8no5","PN":"L. Goretzka","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":30.8,"Y":12.5,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["23.5"]},{"I":141,"V":["2.8"]},{"I":212,"V":["10.11234"]},{"I":213,"V":["3.852171"]},{"I":318,"V":["0.00000164"]}]}}}
[2025-08-23 00:25:01.235] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":290,"TS":"2025-08-22T19:54:59.142","TID":1,"PID":1,"M":23,"S":14,"PLID":199661,"PLUUID":"x4qyxhfr2vi007sazoqe5vit","PN":"D. Upamecano","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":27.6,"Y":8,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":155,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["42.2"]},{"I":141,"V":["41.9"]},{"I":212,"V":["27.684"]},{"I":213,"V":["0.9839358"]},{"I":318,"V":["0.00003821"]}]}}}
[2025-08-23 00:25:02.233] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":174,"TS":"2025-08-22T19:38:42.373","TID":1,"PID":1,"M":6,"S":57,"PLID":493362,"PLUUID":"exhxdmdq49xj4dnguq03qnlgq","PN":"X. Simons","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":1,"X":31.3,"Y":91.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Back"]},{"I":140,"V":["29.9"]},{"I":141,"V":["84.9"]},{"I":212,"V":["4.981817"]},{"I":213,"V":["4.412857"]},{"I":318,"V":["0.00000414"]}]}}}
[2025-08-23 00:25:03.422] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":175,"TS":"2025-08-22T19:55:02.916","TID":7,"PID":1,"M":23,"S":17,"PLID":519638,"PLUUID":"bx6j2y1hnu63lawn3rdoep1m2","PN":"J. Bakayoko","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":62.2,"Y":36.6,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
[2025-08-23 00:25:05.869] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":291,"TS":"2025-08-22T19:55:00.934","TID":1,"PID":1,"M":23,"S":16,"PLID":133798,"PLUUID":"4ysxvym6ww4f9d3hflkqsbf11","PN":"S. Gnabry","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":1,"X":42.2,"Y":41.9,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":3,"V":["NULL"]},{"I":56,"V":["Back"]},{"I":140,"V":["41.6"]},{"I":141,"V":["58.1"]},{"I":212,"V":["11.034"]},{"I":213,"V":["1.627924"]},{"I":318,"V":["0.0000235"]}]}}}
[2025-08-23 00:25:06.218] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":292,"TS":"2025-08-22T19:55:05.639","TID":50,"PID":1,"M":23,"S":20,"PLID":78830,"PLUUID":"b9g4qurpll4wizajo95c406hh","PN":"H. Kane","TEAMID":156,"TUUID":"apoawtpvac4zqlancmvw4nk4o","O":0,"X":36.3,"Y":65.1,"STAT":{"CPID":1,"SC":"0:0"},"RTL":1,"Q":[{"I":56,"V":["Back"]},{"I":286,"V":["NULL"]}]}}}
[2025-08-23 00:25:07.631] [POEM] {"data":{"OID":2569045,"UUID":"cs0hy642fmy1in51iqx5z2syc","POEM":{"EVID":176,"TS":"2025-08-22T19:55:07.429","TID":45,"PID":1,"M":23,"S":22,"PLID":519638,"PLUUID":"bx6j2y1hnu63lawn3rdoep1m2","PN":"J. Bakayoko","TEAMID":6339,"TUUID":"9gefq4dz9b2hl8rqrxwrlrzmp","O":0,"X":61.4,"Y":37,"STAT":{"CPID":1,"SC":"0:0"},"RTL":0,"Q":[{"I":56,"V":["Center"]},{"I":285,"V":["NULL"]}]}}}
